time_s,pack_voltage_V,minimum_cell_voltage_V,maximum_cell_voltage_V,cell_voltage_spread_V,minimum_cell_soc,maximum_cell_soc,cell_soc_spread
420.0,15.42228471169431,3.8087106517356597,3.8874009996244627,0.07869034788880303,0.6579432624113475,0.7416666666666667,0.08372340425531921
430.0,15.416369057826701,3.8068293463868517,3.886148188842056,0.07931884245520449,0.6564657210401892,0.7402777777777778,0.08381205673758862
440.0,15.410462989532348,3.804960801846753,3.8849039246148362,0.07994312276808335,0.6549881796690308,0.7388888888888889,0.08390070921985815
450.0,15.404564780021257,3.8031061280674217,3.8836673505037207,0.08056122243629904,0.6535106382978724,0.7375,0.08398936170212767
460.0,15.398673001313767,3.8012665165014115,3.882437762450513,0.08117124594910141,0.652033096926714,0.7361111111111112,0.0840780141843972
470.0,15.392786212182834,3.799443119728725,3.8812143071100187,0.08177118738129385,0.6505555555555556,0.7347222222222223,0.08416666666666672
480.0,15.386902918487092,3.7976369510059764,3.8799961278793504,0.08235917687337402,0.6490780141843971,0.7333333333333334,0.08425531914893625
490.0,15.381020984495565,3.7958483855435254,3.878782369804023,0.0829339842604977,0.6476004728132388,0.7319444444444445,0.08434397163120566
500.0,15.375138444441397,3.794078066792161,3.877572194724724,0.08349412793256317,0.6461229314420804,0.7305555555555556,0.08443262411347519
510.0,15.369253942092321,3.792326404763234,3.876364992702698,0.08403858793946384,0.644645390070922,0.7291666666666667,0.08452127659574471
520.0,15.363365235831589,3.7905935720245707,3.875159803248085,0.08456623122351425,0.6431678486997636,0.7277777777777779,0.08460992907801423
530.0,15.357470824385409,3.7888800680571078,3.8739557735888788,0.08507570553177102,0.6416903073286052,0.726388888888889,0.08469858156028376
540.0,15.351568870887704,3.787185710489044,3.872752032595939,0.08556632210689497,0.6402127659574468,0.7250000000000001,0.08478723404255328
550.0,15.345657555176325,3.7855103311354017,3.8715477736113635,0.08603744247596179,0.6387352245862885,0.7236111111111112,0.0848758865248227
560.0,15.339735098845301,3.7838536460325716,3.870342212739909,0.08648856670733762,0.6372576832151301,0.7222222222222223,0.08496453900709222
570.0,15.333800100840428,3.7822156346327045,3.869134428246451,0.08691879361374655,0.6357801418439717,0.7208333333333334,0.08505319148936175
580.0,15.327851273112474,3.780595869277863,3.8679235448150333,0.08732767553717036,0.6343026004728133,0.7194444444444446,0.08514184397163127
590.0,15.321887513482666,3.7789940059158207,3.8667086772070167,0.08771467129119603,0.6328250591016549,0.7180555555555557,0.0852304964539008
600.0,15.315910687317029,3.7774105780559943,3.865489576577912,0.08807899852191747,0.6313475177304966,0.7166666666666668,0.08531914893617021
610.0,15.309914958846488,3.775843507461409,3.8642642515833234,0.08842074412191447,0.6298699763593382,0.7152777777777779,0.08540780141843973
620.0,15.303900896467432,3.77429256884733,3.8630321357590787,0.08873956691174856,0.6283924349881798,0.713888888888889,0.08549645390070926
630.0,15.297868067063138,3.7727571811794847,3.8617923727326278,0.0890351915531431,0.6269148936170214,0.7125000000000001,0.08558510638297878
640.0,15.29181537994084,3.7712365248797335,3.8605438872261733,0.08930736234643977,0.6254373522458629,0.7111111111111112,0.0856737588652483
650.0,15.285742117184034,3.769729743064015,3.85928570427352,0.08955596120950471,0.6239598108747046,0.7097222222222224,0.08576241134751772
660.0,15.279649442881546,3.768236486146085,3.8580172167580953,0.0897807306120102,0.6224822695035462,0.7083333333333335,0.08585106382978724
670.0,15.273537735986206,3.7667561200481527,3.856737604787858,0.08998148473970513,0.6210047281323878,0.7069444444444446,0.08593971631205677
680.0,15.267407528881588,3.7652880037728136,3.855446054422245,0.0901580506494315,0.6195271867612294,0.7055555555555557,0.0860283687943263
690.0,15.26125762970118,3.7638309986952594,3.8541412940909763,0.09031029539571689,0.618049645390071,0.7041666666666668,0.08611702127659582
700.0,15.255089391198894,3.762384569949838,3.8528227060219082,0.0904381360720703,0.6165721040189127,0.702777777777778,0.08620567375886523
710.0,15.248903199223257,3.7609479583207572,3.851489358536562,0.09054140021580492,0.6150945626477543,0.7013888888888891,0.08629432624113476
720.0,15.242699397963378,3.7595202959210687,3.850140379412472,0.09062008349140305,0.6136170212765959,0.7000000000000002,0.08638297872340428
730.0,15.236479612895568,3.7581011202793233,3.8487751471875318,0.09067402690820847,0.6121394799054375,0.6986111111111113,0.0864716312056738
740.0,15.230243830863017,3.7566894350259346,3.8473927284739347,0.0907032934480001,0.6106619385342791,0.6972222222222224,0.08656028368794333
750.0,15.223994084399619,3.755284844311336,3.8459926705428735,0.0907078262315375,0.6091843971631208,0.6958333333333335,0.08664893617021274
760.0,15.217731189138794,3.7538866280471717,3.8445742566157715,0.0906876285685998,0.6077068557919624,0.6944444444444446,0.08673758865248227
770.0,15.211456337529444,3.7524940970371876,3.8431369775345567,0.09064288049736913,0.606229314420804,0.6930555555555558,0.08682624113475179
780.0,15.205171387477279,3.751106812551509,3.841680493743998,0.0905736811924891,0.6047517730496456,0.6916666666666669,0.08691489361702132
790.0,15.198878012950988,3.749724275607897,3.8402045125822983,0.09048023697440133,0.6032742316784871,0.690277777777778,0.08700354609929084
800.0,15.192577587618743,3.7483459330957034,3.8387087429931483,0.09036280989744494,0.6017966903073289,0.6888888888888891,0.08709219858156025
810.0,15.186271683428565,3.746971244678849,3.8371930852437894,0.09022184056494043,0.6003191489361704,0.6875000000000002,0.08718085106382978
820.0,15.179962236559405,3.7455998353819653,3.8356575973819482,0.09005776199998294,0.598841607565012,0.6861111111111113,0.0872695035460993
830.0,15.173651054294979,3.7442312981061985,3.834102437914316,0.08987113980811756,0.5973640661938536,0.6847222222222225,0.08735815602836883
840.0,15.167339940359131,3.7428652477735644,3.8325278905207707,0.08966264274720626,0.5958865248226952,0.6833333333333336,0.08744680851063835
850.0,15.161030731396583,3.7415013228785736,3.830934388013588,0.08943306513501437,0.5944089834515369,0.6819444444444447,0.08753546099290777
860.0,15.154725321287426,3.740139209157904,3.8293225119629812,0.08918330280507725,0.5929314420803784,0.6805555555555558,0.0876241134751774
870.0,15.148425589690346,3.7387786129410827,3.827692985937922,0.08891437299683913,0.5914539007092201,0.6791666666666669,0.08771276595744681
880.0,15.14213350557959,3.73741928457212,3.8260467065074533,0.08862742193533313,0.5899763593380617,0.677777777777778,0.08780141843971634
890.0,15.135851025727183,3.7360610267574375,3.8243846927926795,0.088323666035242,0.5884988179669033,0.6763888888888892,0.08789007092198586
900.0,15.129579960374693,3.7347036125903537,3.82270808660932,0.0880044740189665,0.5870212765957449,0.6750000000000003,0.08797872340425539
910.0,15.123322145545602,3.7333468631038573,3.8210181666207825,0.0876713035169252,0.5855437352245865,0.6736111111111114,0.08806737588652491
920.0,15.117079548965052,3.7319906497840005,3.8193163859591976,0.08732573617519712,0.5840661938534282,0.6722222222222225,0.08815602836879433
930.0,15.110854080683993,3.73063493008957,3.817604255541881,0.08696932545231117,0.5825886524822698,0.6708333333333336,0.08824468085106385
940.0,15.10464729492937,3.729279547687002,3.8158833491437694,0.08660380145676738,0.5811111111111114,0.6694444444444447,0.08833333333333337
950.0,15.098460811483982,3.7279244235950126,3.814155334888483,0.08623091129347049,0.579633569739953,0.6680555555555558,0.0884219858156029
960.0,15.092296162040569,3.726569499558572,3.8124219355335147,0.08585243597494285,0.5781560283687945,0.666666666666667,0.08851063829787242
970.0,15.086154779421722,3.7252147370588187,3.810684909073168,0.08547017201434937,0.5766784869976362,0.6652777777777781,0.08859929078014184
980.0,15.08003818208938,3.723860133176017,3.808946099948925,0.0850859667729078,0.5752009456264778,0.6638888888888892,0.08868794326241136
990.0,15.073947884382706,3.7225058357186023,3.8072073008286953,0.08470146511009302,0.5737234042553194,0.6625000000000003,0.08877659574468089
1000.0,15.067884753407771,3.7211517741338347,3.8054702245068404,0.08431845037300567,0.572245862884161,0.6611111111111114,0.08886524822695041
1010.0,15.061849773139139,3.719797990542567,3.803736577110432,0.08393858656786524,0.5707683215130026,0.6597222222222225,0.08895390070921994
1020.0,15.055843786276872,3.718444541912379,3.8020080009278905,0.08356345901551165,0.5692907801418443,0.6583333333333337,0.08904255319148935
1030.0,15.04986748921136,3.7170914990881623,3.800286057171873,0.08319455808371057,0.5678132387706859,0.6569444444444448,0.08913120567375887
1040.0,15.043921557932915,3.715738945836777,3.798572266153884,0.082833320317107,0.5663356973995275,0.6555555555555559,0.0892198581560284
1050.0,15.038006737923668,3.7143871312784675,3.796868019516819,0.08248088823835165,0.5648581560283691,0.654166666666667,0.08930851063829792
1060.0,15.032123058958133,3.713036082061406,3.795174518624662,0.08213843656325626,0.5633806146572107,0.6527777777777781,0.08939716312056745
1070.0,15.026270651000894,3.7116859230666295,3.7934928755367845,0.08180695247015501,0.5619030732860524,0.6513888888888892,0.08948581560283686
1080.0,15.02044950038372,3.71033679050636,3.7918240660281968,0.08148727552183699,0.560425531914894,0.6500000000000004,0.08957446808510638
1090.0,15.014659452816225,3.7089888289055093,3.790168925601551,0.08118009669604165,0.5589479905437356,0.6486111111111115,0.08966312056737591
1100.0,15.008900297449957,3.7076421902304086,3.7885281848639174,0.08088599463350876,0.5574704491725772,0.6472222222222226,0.08975177304964543
1110.0,15.003171914306053,3.706297132318464,3.786902436211043,0.08060530389257892,0.5559929078014187,0.6458333333333337,0.08984042553191496
1120.0,14.997473619901674,3.7049537879052155,3.785292063497771,0.08033827559255569,0.5545153664302604,0.6444444444444448,0.08992907801418437
1130.0,14.991804792685793,3.7036123196653485,3.7836973526691473,0.08008503300379877,0.553037825059102,0.6430555555555559,0.0900177304964539
1140.0,14.986164730077236,3.702272908499549,3.7821184613539445,0.07984555285439532,0.5515602836879436,0.641666666666667,0.09010638297872342
1150.0,14.980552645812788,3.7009357386135564,3.780555426121639,0.07961968750808257,0.5500827423167852,0.6402777777777782,0.09019503546099294
1160.0,14.974967694267155,3.699600996764032,3.779008178280741,0.079407181516709,0.5486052009456268,0.6388888888888893,0.09028368794326247
1170.0,14.969409055835143,3.698268888138546,3.7774765621902433,0.07920767405169737,0.5471276595744685,0.6375000000000004,0.09037234042553188
1180.0,14.963875799018217,3.696939623938352,3.775960306695066,0.07902068275671414,0.5456501182033101,0.6361111111111115,0.09046099290780141
1190.0,14.958367941006943,3.6956136674517004,3.774459284786211,0.07884561733451045,0.5441725768321517,0.6347222222222226,0.09054964539007093
1200.0,14.952882986967007,3.6942908089637356,3.7729727353331044,0.07868192636936877,0.5426950354609933,0.6333333333333337,0.09063829787234046
1200.0000000000002,15.174074490813418,3.7493699286055615,3.8285232167068517,0.07915328810129019,0.5426950354609933,0.6333333333333337,0.09063829787234046
1210.0,15.208100218242812,3.758120135644881,3.83697993735901,0.07885980171412887,0.5426950354609933,0.6333333333333337,0.09063829787234046
1220.0,15.227209517640638,3.7632385593991207,3.8415389902614288,0.07830043086230809,0.5426950354609933,0.6333333333333337,0.09063829787234046
1230.0,15.240562339244645,3.7668663599290872,3.844698127061698,0.07783176713261053,0.5426950354609933,0.6333333333333337,0.09063829787234046
1240.0,15.250938498540574,3.769711834024618,3.8471401724330705,0.07742833840845265,0.5426950354609933,0.6333333333333337,0.09063829787234046
1250.0,15.259465677420486,3.7720676593074742,3.8491375962218544,0.07706993691438013,0.5426950354609933,0.6333333333333337,0.09063829787234046
1260.0,15.266729434826116,3.7740865853242656,3.8508317627855506,0.07674517746128506,0.5426950354609933,0.6333333333333337,0.09063829787234046
1270.0,15.273065388161475,3.775857296532467,3.852303691764878,0.07644639523241104,0.5426950354609933,0.6333333333333337,0.09063829787234046
1280.0,15.278678983748861,3.777433552870142,3.853602929137633,0.0761693762674911,0.5426950354609933,0.6333333333333337,0.09063829787234046
1290.0,15.283717638382782,3.7788541714182102,3.8547651063934008,0.07591093497519052,0.5426950354609933,0.6333333333333337,0.09063829787234046
1300.0,15.288287240172064,3.780147187563246,3.8558158211550486,0.07566863359180243,0.5426950354609933,0.6333333333333337,0.09063829787234046
1310.0,15.292464163765388,3.781332923508235,3.8567735549338265,0.07544063142559132,0.5426950354609933,0.6333333333333337,0.09063829787234046
1320.0,15.29630534295063,3.7824265428950854,3.85765207269715,0.07522552980206454,0.5426950354609933,0.6333333333333337,0.09063829787234046
1330.0,15.299856840338915,3.783440231269669,3.858462474905279,0.07502224363561005,0.5426950354609933,0.6333333333333337,0.09063829787234046
1340.0,15.303156777198442,3.7843842761776765,3.859214026403821,0.07482975022614458,0.5426950354609933,0.6333333333333337,0.09063829787234046
1350.0,15.30623539844466,3.7852665709498865,3.8599139077460016,0.07464733679611513,0.5426950354609933,0.6333333333333337,0.09063829787234046
1360.0,15.309115929575787,3.7860936444118107,3.8605678156482752,0.07447417123646449,0.5426950354609933,0.6333333333333337,0.09063829787234046
1370.0,15.311820355484269,3.786871328096174,3.8611810064333945,0.07430967833722057,0.5426950354609933,0.6333333333333337,0.09063829787234046
1380.0,15.314364233309357,3.787603832308503,3.8617571414760175,0.07415330916751461,0.5426950354609933,0.6333333333333337,0.09063829787234046
1390.0,15.316764198599273,3.7882956246894244,3.8623001888368207,0.07400456414739631,0.5426950354609933,0.6333333333333337,0.09063829787234046
1400.0,15.319033508379789,3.7889503904222894,3.8628133378432015,0.07386294742091204,0.5426950354609933,0.6333333333333337,0.09063829787234046
1410.0,15.321184479269341,3.78957142513517,3.8632994747683256,0.07372804963315538,0.5426950354609933,0.6333333333333337,0.09063829787234046
1420.0,15.32322668365094,3.790161436179255,3.8637608783875477,0.07359944220829284,0.5426950354609933,0.6333333333333337,0.09063829787234046
1430.0,15.325168803331053,3.790722819227546,3.864199593995806,0.07347677476826009,0.5426950354609933,0.6333333333333337,0.09063829787234046
1440.0,15.327017945614973,3.791257586622172,3.8646172877579983,0.07335970113582624,0.5426950354609933,0.6333333333333337,0.09063829787234046
1450.0,15.328780564380384,3.791767547305683,3.8650154013876827,0.07324785408199963,0.5426950354609933,0.6333333333333337,0.09063829787234046
1460.0,15.330462686352046,3.792254429125727,3.8653953510847257,0.07314092195899846,0.5426950354609933,0.6333333333333337,0.09063829787234046
1470.0,15.332069348626073,3.7927196000685455,3.8657582774031427,0.07303867733459724,0.5426950354609933,0.6333333333333337,0.09063829787234046
1480.0,15.333606103281852,3.793164590047737,3.8661054318293306,0.07294084178159377,0.5426950354609933,0.6333333333333337,0.09063829787234046
1490.0,15.335076430134992,3.793590579913318,3.866437769272228,0.07284718935891021,0.5426950354609933,0.6333333333333337,0.09063829787234046
1500.0,15.336483456986208,3.7939987239973885,3.866755600215776,0.07275687621838767,0.5426950354609933,0.6333333333333337,0.09063829787234046
1510.0,15.337832474902573,3.794390104127352,3.867060280021135,0.0726701758937831,0.5426950354609933,0.6333333333333337,0.09063829787234046
1520.0,15.339129303543139,3.7947657188679877,3.867353268387686,0.07258754951969815,0.5426950354609933,0.6333333333333337,0.09063829787234046
1530.0,15.340371910256938,3.795126402547504,3.8676346663996872,0.07250826385218323,0.5426950354609933,0.6333333333333337,0.09063829787234046
1540.0,15.341563634072374,3.795473005832201,3.867903768410367,0.07243076257816616,0.5426950354609933,0.6333333333333337,0.09063829787234046
1550.0,15.342711009464745,3.795806273172261,3.8681628706629505,0.07235659749068946,0.5426950354609933,0.6333333333333337,0.09063829787234046
1560.0,15.343819627020176,3.796126868209057,3.8684136468566575,0.07228677864760025,0.5426950354609933,0.6333333333333337,0.09063829787234046
1570.0,15.34488420533204,3.7964354238311433,3.8686553560340853,0.07221993220294198,0.5426950354609933,0.6333333333333337,0.09063829787234046
1580.0,15.345908676630646,3.7967325320780225,3.868887241596769,0.0721547095187467,0.5426950354609933,0.6333333333333337,0.09063829787234046
1590.0,15.34689789743205,3.7970187324395845,3.8691113447363636,0.0720926122967791,0.5426950354609933,0.6333333333333337,0.09063829787234046
1600.0,15.34785490539646,3.7972945270626703,3.8693286469368138,0.07203411987414343,0.5426950354609933,0.6333333333333337,0.09063829787234046
1610.0,15.348776906267407,3.797560385373286,3.869538548024907,0.07197816265162116,0.5426950354609933,0.6333333333333337,0.09063829787234046
1620.0,15.3496665700566,3.7978167683019475,3.8697409316532814,0.07192416335133389,0.5426950354609933,0.6333333333333337,0.09063829787234046
1630.0,15.350525550702603,3.7980641212198796,3.8699365222011335,0.07187240098125391,0.5426950354609933,0.6333333333333337,0.09063829787234046
1640.0,15.351354909113255,3.7983028851273146,3.8701254744228,0.07182258929548535,0.5426950354609933,0.6333333333333337,0.09063829787234046
1650.0,15.352155890562571,3.798533262739702,3.8703081053983412,0.07177484265863932,0.5426950354609933,0.6333333333333337,0.09063829787234046
1660.0,15.35292922055724,3.7987556961027518,3.870484560832608,0.0717288647298564,0.5426950354609933,0.6333333333333337,0.09063829787234046
1670.0,15.353675586746787,3.7989705660719597,3.8706549009383293,0.0716843348663696,0.5426950354609933,0.6333333333333337,0.09063829787234046
1680.0,15.354395998098493,3.799178248767358,3.8708191930883973,0.07164094432103907,0.5426950354609933,0.6333333333333337,0.09063829787234046
1690.0,15.355092207641732,3.7993790224201938,3.870977962592216,0.07159894017202229,0.5426950354609933,0.6333333333333337,0.09063829787234046
1700.0,15.35576477408788,3.7995729690045525,3.87113138376732,0.07155841476276725,0.5426950354609933,0.6333333333333337,0.09063829787234046
1710.0,15.356415019900137,3.7997605137024095,3.871279687853265,0.0715191741508554,0.5426950354609933,0.6333333333333337,0.09063829787234046
1720.0,15.357043868937687,3.799941944485099,3.8714232062571776,0.07148126177207859,0.5426950354609933,0.6333333333333337,0.09063829787234046
1730.0,15.35765185408126,3.800117551105312,3.8715618639124094,0.07144431280709762,0.5426950354609933,0.6333333333333337,0.09063829787234046
1740.0,15.358240226467199,3.8002874309940458,3.8716960459283167,0.07140861493427098,0.5426950354609933,0.6333333333333337,0.09063829787234046
1750.0,15.358810121467899,3.8004517973289453,3.871826050958748,0.07137425362980254,0.5426950354609933,0.6333333333333337,0.09063829787234046
1760.0,15.359362098818131,3.8006109031815134,3.8719521750068226,0.07134127182530925,0.5426950354609933,0.6333333333333337,0.09063829787234046
1770.0,15.359896425457933,3.800764948011885,3.872074211354198,0.07130926334231313,0.5426950354609933,0.6333333333333337,0.09063829787234046
1780.0,15.360414041681569,3.800914121668785,3.8721924886569385,0.0712783669881536,0.5426950354609933,0.6333333333333337,0.09063829787234046
1790.0,15.360915433063916,3.8010585745011163,3.8723071226790307,0.07124854817791437,0.5426950354609933,0.6333333333333337,0.09063829787234046
1800.0,15.361401038186038,3.8011984524537707,3.87241819748922,0.07121974503544903,0.5426950354609933,0.6333333333333337,0.09063829787234046
1800.0000000000002,15.240210616532453,3.7710923293563203,3.8419178965247514,0.07082556716843103,0.5426950354609933,0.6333333333333337,0.09063829787234046
1810.0,15.222870834551847,3.766544185682091,3.8373404172449783,0.07079623156288717,0.5419562647754141,0.6326388888888893,0.09068262411347516
1820.0,15.212151822255942,3.7636530678295994,3.8346172424104634,0.07096417458086401,0.5412174940898349,0.6319444444444449,0.09072695035460998
1830.0,15.203923547113614,3.7614324136868538,3.8325294834873342,0.07109706980048047,0.5404787234042557,0.6312500000000004,0.09077127659574469
1840.0,15.196998983948644,3.7595641620328584,3.830772975832844,0.07120881379998556,0.5397399527186766,0.630555555555556,0.0908156028368794
1850.0,15.190902056185454,3.7579196181938728,3.829227136761912,0.07130751856803919,0.5390011820330973,0.6298611111111115,0.09085992907801421
1860.0,15.185354088600151,3.756423172426215,3.827821714100516,0.07139854167430126,0.5382624113475182,0.6291666666666671,0.09090425531914892
1870.0,15.180205487765559,3.755034675507955,3.826518729602245,0.07148405409428982,0.5375236406619389,0.6284722222222227,0.09094858156028374
1880.0,15.17537132954898,3.753731246991925,3.825296608548321,0.07156536155639603,0.5367848699763598,0.6277777777777782,0.09099290780141844
1890.0,15.17078984274749,3.7524959762163546,3.8241398359524834,0.07164385973612886,0.5360460992907805,0.6270833333333338,0.09103723404255326
1900.0,15.166412306563103,3.7513156818964943,3.8230361133431496,0.0717204314466553,0.5353073286052014,0.6263888888888893,0.09108156028368797
1910.0,15.162203623387331,3.7501809896250786,3.82197649693111,0.07179550730603124,0.5345685579196222,0.6256944444444449,0.09112588652482267
1920.0,15.158138630561004,3.7490851065400332,3.8209546012208073,0.07186949468077408,0.533829787234043,0.6250000000000004,0.09117021276595749
1930.0,15.154198247368072,3.7480229756213914,3.819965513223624,0.07194253760223246,0.5330910165484638,0.624305555555556,0.0912145390070922
1940.0,15.150366510281788,3.746990299924776,3.8190051717792697,0.07201487185449373,0.5323522458628847,0.6236111111111116,0.0912588652482269
1950.0,15.146630189107556,3.745983485115568,3.8180702698319338,0.07208678471636576,0.5316134751773054,0.6229166666666671,0.09130319148936172
1960.0,15.142978277162541,3.744999540274862,3.8171580091965387,0.07215846892167654,0.5308747044917262,0.6222222222222227,0.09134751773049643
1970.0,15.139401161021148,3.744035903296092,3.8162659532032466,0.07223004990715465,0.530135933806147,0.6215277777777782,0.09139184397163125
1980.0,15.135890972600402,3.743090532597435,3.8153920640068315,0.07230153140939644,0.5293971631205678,0.6208333333333338,0.09143617021276595
1990.0,15.132441364980938,3.7421616393287347,3.814534778474979,0.0723731391462441,0.5286583924349886,0.6201388888888894,0.09148049645390077
2000.0,15.129046356588224,3.741247783304426,3.813692483938904,0.07244470063447794,0.5279196217494094,0.6194444444444449,0.09152482269503548
2010.0,15.12570208353403,3.7403478027672485,3.8128642549655636,0.07251645219831504,0.5271808510638303,0.6187500000000005,0.09156914893617019
2020.0,15.122403374414409,3.7394604486585794,3.812048714697535,0.0725882660389554,0.526442080378251,0.618055555555556,0.091613475177305
2030.0,15.119147567828493,3.738584933997821,3.811245202248279,0.0726602682504578,0.5257033096926719,0.6173611111111116,0.09165780141843971
2040.0,15.115930437738495,3.737720186725899,3.8104526345008067,0.07273244777490762,0.5249645390070927,0.6166666666666671,0.09170212765957442
2050.0,15.112749563513491,3.736865555941651,3.809670364104224,0.0728048081625734,0.5242257683215135,0.6159722222222227,0.09174645390070924
2060.0,15.109601839775681,3.7360202250023478,3.80889762361639,0.0728773986140423,0.5234869976359342,0.6152777777777783,0.09179078014184405
2070.0,15.106484971486648,3.7351836154019136,3.8081337723521655,0.07295015695025198,0.522748226950355,0.6145833333333338,0.09183510638297876
